rating,features,promo_price,currency,instock,current_price,sku,title,primary_image_url,price,description,ean,mpn,brand,promo_qty,image_urls,expiry,crawl_time,promo_data,retailer_sku_code,categories,url,upc,attributes,model
,,,SGD,Stock is not in local warehouse,,201986,Samsung USB Sync-n-Charge Cable for Samsung Galaxy Tab,,SG$26,,,,Samsung,,http://i2.expansys.com/img/b/201986/samsung-usb-sync-n-charge-cable-for-samsung-galaxy-tab.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,253086,HTC Desire 300 Screen Protector SP P960 ,,SG$17,,,,HTC,,http://i2.expansys.com/img/b/253086/htc-desire-300-screen-protector-sp-p960.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274998,Samsung Screen Protector for Samsung Galaxy S6 ,,SG$4,,,,Samsung,,http://i2.expansys.com/img/b/274998/samsung-screen-protector-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,274769,Samsung Clear View Cover for Samsung Galaxy S6 edge ,,SG$78,,,,Samsung,,http://i2.expansys.com/img/b/274769/samsung-clear-view-cover-for-samsung-galaxy-s6-edge.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,255447,AT Screen Guard for Google Nexus 5 ,,SG$6,,,,AT,,http://i2.expansys.com/img/b/255447/at-screen-guard-for-google-nexus-5.jpg,,,,,,,,,
,,,SGD,In Stock Now,,239505,Momax Screen Protector for iPad mini Retina/iPad mini ,,SG$1,,,,Momax,,http://i2.expansys.com/img/b/239505/momax-clear-screen-protector-for-apple-ipad-mini.jpg,,,,,,,,,
,,,SGD,In Stock Now,,270379,DJI Inspire 1 T600 ,,"SG$4,048",,,,DJI,,http://i2.expansys.com/img/b/270379/dji-inspire-1-t600.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,255342,ODOYO AirCoat for Apple iPad Air ,,SG$53,,,,ODOYO,,http://i1.expansys.com/img/b/255342/odoyo-aircoat-for-apple-ipad-air.jpg,,,,,,,,,
,,,SGD,In Stock Now,,273390,DJI Propeller Guard ,,SG$26,,,,DJI,,http://i1.expansys.com/img/b/273390/dji-propeller-guard.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,242408,Socket BLUETOOTH CHS 7CI V3 ,,SG$454,,,,Socket,,http://i2.expansys.com/img/b/242408/socket-bluetooth-chs-7ci-v3.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,283365,DJI Focus ,,"SG$2,863",,,,DJI,,http://i2.expansys.com/img/b/283365/dji-focus.jpg,,,,,,,,,
,,,SGD,In Stock Now,,276071,DJI Inspire 1 - 1345s Propeller Installation Kits ,,SG$5,,,,DJI,,http://i1.expansys.com/img/b/276071/dji-inspire-1-1345-propeller-installation-kits.jpg,,,,,,,,,
,,,SGD,In Stock Now,,275268,Nokia Flip Shell for Lumia 640 - with card holder ,,SG$31,,,,Nokia,,http://i2.expansys.com/img/b/275268/nokia-flip-shell-for-lumia-640-with-card-holder.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,255348,ODOYO AirCoat for Apple iPad Air ,,SG$53,,,,ODOYO,,http://i2.expansys.com/img/b/255348/odoyo-aircoat-for-apple-ipad-air.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,266490,Nokia Wireless charging flip shell for Nokia Lumia 830 ,,SG$51,,,,Nokia,,http://i1.expansys.com/img/b/266490/nokia-wireless-charging-flip-sell-for-nokia-lumia-830.jpg,,,,,,,,,
,,,SGD,In Stock Now,,275223,Sony Style Cover SCR32 for Xperia Z4 Tablet ,,SG$71,,,,Sony,,http://i1.expansys.com/img/b/275223/sony-style-cover-scr32-for-xperia-z4-tablet.jpg,,,,,,,,,
,,,SGD,In Stock Now,,267534,Apple iPad mini 3 A1600 ,,SG$714,,,,Apple,,http://i1.expansys.com/img/b/267534/apple-ipad-mini-3-a1601.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,274778,Samsung Flip Wallet for Samsung Galaxy S6 edge ,,SG$38,,,,Samsung,,http://i2.expansys.com/img/b/274778/samsung-flip-wallet-for-samsung-galaxy-s6-edge.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,274780,Samsung Flip Wallet for Samsung Galaxy S6 Edge ,,SG$38,,,,Samsung,,http://i1.expansys.com/img/b/274780/samsung-flip-wallet-for-samsung-galaxy-s6-edge.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,274779,Samsung Flip Wallet for Samsung Galaxy S6 edge ,,SG$38,,,,Samsung,,http://i2.expansys.com/img/b/274779/samsung-flip-wallet-for-samsung-galaxy-s6-edge.jpg,,,,,,,,,
,,,SGD,In Stock Now,,266449,innerexile MiniDP to HDMI adapter (4K) ,,SG$46,,,,innerexile,,http://i2.expansys.com/img/b/266449/innerexile-minidp-to-hdmi-adapter-4k.jpg,,,,,,,,,
,,,SGD,In Stock Now,,266448,innerexile MiniDP to HDMI adapter (4K) ,,SG$46,,,,innerexile,,http://i2.expansys.com/img/b/266448/innerexile-minidp-to-hdmi-adapter-4k.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,274781,Samsung Flip Wallet for Samsung Galaxy S6 edge ,,SG$38,,,,Samsung,,http://i1.expansys.com/img/b/274781/samsung-flip-wallet-for-samsung-galaxy-s6-edge.jpg,,,,,,,,,
,,,SGD,In Stock Now,,263575,Krusell Malmö FlipCase for Apple iPad Air 2 ,,SG$16,,,,Krusell,,http://i2.expansys.com/img/b/263575/krusell-malmo-flipcase-for-apple-ipad-air-2.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274783,Samsung Flip Wallet for Samsung Galaxy S6 edge ,,SG$18,,,,Samsung,,http://i1.expansys.com/img/b/274783/samsung-flip-wallet-for-samsung-galaxy-s6-edge.jpg,,,,,,,,,
,,,SGD,In Stock Now,,242565,Belkin Snap Shield Sheer Matte for iPad Air ,,SG$3,,,,Belkin,,http://i2.expansys.com/img/b/242565/belkin-snap-shield-sheer-matte-for-ipad-air.jpg,,,,,,,,,
,,,SGD,In Stock Now,,266717,innerexile Pyramid kraft paper sleeve for Apple iPad mini ,,SG$27,,,,innerexile,,http://i2.expansys.com/img/b/266717/innerexile-pyramid-kraft-paper-sleeve-for-apple-ipad-mini.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,273391,DJI Phantom Battery ,,SG$35,,,,DJI,,http://i1.expansys.com/img/b/273391/dji-phantom-battery.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,252679,Dual SkyPro GPS Receiver for iPad/Android Tablets ,,SG$188,,,,Dual,,http://i2.expansys.com/img/b/252679/dual-skypro-gps-receiver-for-ipad-android-tablets.jpg,,,,,,,,,
,,,SGD,In Stock Now,,266741,"innerexile Lucid Keyboard protector for Macbook Pro /Air 13""",,SG$25,,,,innerexile,,http://i1.expansys.com/img/b/266741/innerexile-lucid-keyboard-protector-for-macbook-pro-air-13.jpg,,,,,,,,,
,,,SGD,In Stock Now,,266731,"innerexile Zura palm rest protector for Macbook Air 13"" ",,SG$34,,,,innerexile,,http://i1.expansys.com/img/b/266731/innerexile-zura-palm-rest-protector-for-macbook-air-13.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274698,orzly Fusion Bumper Case for OnePlus One ,,SG$22,,,,orzly,,http://i2.expansys.com/img/b/274698/orzly-fusion-bumper-case-for-oneplus-one.jpg,,,,,,,,,
,,,SGD,In Stock Now,,276476,Microsoft Lumia 640 Dual SIM RM-1113 ,,SG$244,,,,Microsoft,,http://i2.expansys.com/img/b/276476/microsoft-lumia-640-dual-sim.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,267516,Apple iPad Air 2 A1567 ,,SG$806,,,,Apple,,http://i2.expansys.com/img/b/267516/apple-ipad-air-2-a1567.jpg,,,,,,,,,
,,,SGD,In Stock Now,,257508,BlueLounge Sanctuary4 ,,SG$125,,,,BlueLounge,,http://i2.expansys.com/img/b/257508/bluelounge-sanctuary4.jpg,,,,,,,,,
,,,SGD,In Stock Now,,265945,melkco Poly Jacket TPU Case  for Sony Xperia Z3 ,,SG$17,,,,melkco,,http://i2.expansys.com/img/b/265945/melkco-poly-jacket-tpu-case-for-sony-xperia-z3.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,264131,Burg 16A Tokyo A Smart Watch Phone ,,SG$332,,,,Burg,,http://i1.expansys.com/img/b/264131/burg-16a-tokyo-a-smart-watch-phone.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,251088,MiniX NEO X5 Mini Android TV Box with Remote ,,SG$70,,,,MiniX,,http://i2.expansys.com/img/b/251088/minix-neo-x5-mini-android-tv-box-with-remote.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,274793,Samsung Flip Wallet for Samsung Galaxy S6 Edge ,,SG$38,,,,Samsung,,http://i1.expansys.com/img/b/274793/samsung-flip-wallet-for-samsung-galaxy-s6-edge.jpg,,,,,,,,,
,,,SGD,In Stock Now,,257509,BlueLounge Sanctuary4 ,,SG$140,,,,BlueLounge,,http://i2.expansys.com/img/b/257509/bluelounge-sanctuary4.jpg,,,,,,,,,
,,,SGD,In Stock Now,,257511,BlueLounge 20cm Cable Apple ,,SG$13,,,,BlueLounge,,http://i1.expansys.com/img/b/257511/bluelounge-20cm-cable-apple.jpg,,,,,,,,,
,,,SGD,In Stock Now,,257510,BlueLounge 20cm Cable Apple ,,SG$12,,,,BlueLounge,,http://i1.expansys.com/img/b/257510/bluelounge-20cm-cable-apple.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,273382,DJI Inspire 1 - 1345 Self-tightening Props ,,SG$26,,,,DJI,,http://i1.expansys.com/img/b/273382/dji-inspire-1-1345-self-tightening-props.jpg,,,,,,,,,
,,,SGD,In Stock Now,,273416,DJI Phantom Self-tightening Propeller ,,SG$12,,,,DJI,,http://i2.expansys.com/img/b/273416/dji-phantom-self-tightening-propeller.jpg,,,,,,,,,
,,,SGD,In Stock Now,,273393,DJI Propeller Guard ,,SG$21,,,,DJI,,http://i1.expansys.com/img/b/273393/dji-propeller-guard.jpg,,,,,,,,,
,,,SGD,In Stock Now,,273392,DJI Phantom Battery Charger ,,SG$35,,,,DJI,,http://i1.expansys.com/img/b/273392/dji-phantom-battery-charger.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,267508,Apple iPad Air 2 A1566 ,,SG$659,,,,Apple,,http://i2.expansys.com/img/b/267508/apple-ipad-air-2-a1566.jpg,,,,,,,,,
,,,SGD,In Stock Now,,267506,Apple iPad Air 2 A1566 ,,SG$659,,,,Apple,,http://i2.expansys.com/img/b/267506/apple-ipad-air-2-a1566.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,267511,Apple iPad Air 2 A1566 ,,SG$794,,,,Apple,,http://i1.expansys.com/img/b/267511/apple-ipad-air-2-a1566.jpg,,,,,,,,,
,,,SGD,In Stock Now,,258631,Samsung Screen Protector for Samsung Galaxy TabPRO 10.1,,SG$1,,,,Samsung,,,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,257805,GalaGreat GalaRing NFC Smart Ring ,,SG$35,,,,GalaGreat,,http://i2.expansys.com/img/b/257805/galagreat-galaring-nfc-smart-ring.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,267513,Apple iPad Air 2 A1566 ,,SG$939,,,,Apple,,http://i1.expansys.com/img/b/267513/apple-ipad-air-2-a1566.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,267509,Apple iPad Air 2 A1566 ,,SG$794,,,,Apple,,http://i2.expansys.com/img/b/267509/apple-ipad-air-2-a1566.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,256775,Garmin Forerunner 620 GPS Watch with HRM-Run™ ,,SG$630,,,,Garmin,,http://i2.expansys.com/img/b/256775/garmin-forerunner-620-gps-watch.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,231525,GlobalSat BR-355-S4 Serial GPS Receiver ,,SG$53,,,,GlobalSat,,http://i2.expansys.com/img/b/231525/globalsat-br-355-s4-serial-gps-receiver.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,247261,Samsung Flip Case for Galaxy S4 ,,SG$7,,,,Samsung,,http://i1.expansys.com/img/b/247261/samsung-flip-case-for-galaxy-s4.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,251754,MiniX NEO A2 Wireless Air Mouse with Keyboard ,,SG$44,,,,MiniX,,http://i1.expansys.com/img/b/251754/minix-neo-a2-wireless-air-mouse.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,257886,Krusell Malmö FlipCase for Xperia Z1 Compact ,,SG$61,,,,Krusell,,http://i2.expansys.com/img/b/257886/krusell-malmo-flipcase-mfx-for-sony-xperia-z1-compact.jpg,,,,,,,,,
,,,SGD,In Stock Now,,258602,HTC One (M8)/M8s Flip Case HC V941 ,,SG$15,,,,HTC,,http://i1.expansys.com/img/b/258602/htc-one-m8-flip-case-orange-hc-v941.jpg,,,,,,,,,
,,,SGD,In Stock Now,,273379,DJI Inspire 1 - 100W Power Adaptor ,,SG$75,,,,DJI,,http://i2.expansys.com/img/b/273379/dji-inspire-1-100w-power-adaptor.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,283426,DJI Ronin-M + DJI Focus ,,"SG$4,497",,,,DJI,,,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,278930,JCB Screen Protector for iPad Mini 3,,SG$17,,,,JCB,,http://i1.expansys.com/img/b/278930/jcb-screen-protector-for-ipad-mini.jpg,,,,,,,,,
,,,SGD,In Stock Now,,286301,Monster ROC Sport SuperSlim Wireless In-Ear Headphones ,,SG$249,,,,Monster,,http://i1.expansys.com/img/b/286301/monster-roc-sport-superslim-wireless-in-ear-headphones.jpg,,,,,,,,,
,,,SGD,In Stock Now,,286300,Monster ROC Sport Freedom On-Ear Wireless Headphones ,,SG$364,,,,Monster,,http://i1.expansys.com/img/b/286300/monster-roc-sport-freedom-on-ear-wireless-headphones.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,228075,Suunto M5 Heart Rate Monitor Sport Watch ,,SG$302,,,,Suunto,,http://i2.expansys.com/img/b/228075/suunto-m5-heart-rate-monitor-sport-watch.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,241665,Garmin Forerunner 10 GPS Watch ,,SG$180,,,,Garmin,,http://i2.expansys.com/img/b/241665/garmin-forerunner-10-gps-watch.jpg,,,,,,,,,
,,,SGD,In Stock Now,,247267,Samsung Flip Case for Galaxy S4 ,,SG$7,,,,Samsung,,http://i2.expansys.com/img/b/247267/samsung-flip-case-for-galaxy-s4.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,258500,Philips Hue Starter Kit ,,SG$364,,,,Philips,,http://i1.expansys.com/img/b/258500/philips-hue-connected-bulb.jpg,,,,,,,,,
,,,SGD,In Stock Now,,247263,Samsung Flip Case for Galaxy S4 ,,SG$7,,,,Samsung,,http://i1.expansys.com/img/b/247263/samsung-flip-case-for-galaxy-s4.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,258603,HTC One (M8)/M8s Flip Case HC V941 ,,SG$7,,,,HTC,,http://i1.expansys.com/img/b/258603/htc-one-m8-flip-case-atlantic-green-hc-v941.jpg,,,,,,,,,
,,,SGD,In Stock Now,,236756,XtremeMac Tuffshield-Glitter Protection film for iPhone 5s/5,,SG$2,,,,XtremeMac,,http://i2.expansys.com/img/b/236756/xtrememac-tuffshield-glitter-protection-film-for-iphone-5s-5.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,278932,JCB Screen Protector for iPad Air 2,,SG$22,,,,JCB,,http://i1.expansys.com/img/b/278932/jcb-screen-protector-for-ipad-air-2.jpg,,,,,,,,,
,,,SGD,In Stock Now,,247268,Samsung Flip Case for Galaxy S4 ,,SG$7,,,,Samsung,,http://i2.expansys.com/img/b/247268/samsung-flip-case-for-galaxy-s4.jpg,,,,,,,,,
,,,SGD,In Stock Now,,247257,Samsung S-View Cover for Samsung Galaxy S4 ,,SG$7,,,,Samsung,,http://i2.expansys.com/img/b/247257/samsung-s-view-cover-for-samsung-galaxy-s4.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259753,Garmin Vívofit ,,SG$179,,,,Garmin,,http://i1.expansys.com/img/b/259753/garmin-vivofit.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,219353,GoPro NVG Mount ,,SG$42,,,,GoPro,,http://i1.expansys.com/img/b/219353/gopro-nvg-mount.jpg,,,,,,,,,
,,,SGD,In Stock Now,,247274,Samsung Pouch for Samsung Galaxy S4 ,,SG$7,,,,Samsung,,http://i1.expansys.com/img/b/247274/samsung-pouch-for-samsung-galaxy-s4.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,252700,Gunilamp Sky Lantern Bulb LED Mood Lighting ,,SG$71,,,,Gunilamp,,http://i1.expansys.com/img/b/252700/gunilamp-sky-lanterns-led-bluetooth-lamp.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,259539,Krusell Kiruna FlipCase for Samsung Galaxy S5 ,,SG$34,,,,Krusell,,http://i2.expansys.com/img/b/259539/krusell-kiruna-flipcase-for-samsung-galaxy-s5.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,258613,Misfit Bloom Necklace for Shine,,SG$120,,,,Misfit,,http://i1.expansys.com/img/b/258613/misfit-bloom-necklace-for-shine.jpg,,,,,,,,,
,,,SGD,In Stock Now,,257623,Sony Digital Noise Cancelling Headset MDR-NC31EM ,,SG$53,,,,Sony,,http://i1.expansys.com/img/b/257623/sony-digital-noise-cancelling-headset.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,261961,HTC One mini 2 Flip Case HC V970 ,,SG$43,,,,HTC,,http://i1.expansys.com/img/b/261961/htc-one-mini-2-flip-case-hc-v970.jpg,,,,,,,,,
,,,SGD,In Stock Now,,266460,Momax Hello TPU Case for Apple iPhone 6 ,,SG$1,,,,Momax,,http://i1.expansys.com/img/b/266460/momax-hello-tpu-case-for-apple-iphone-6.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,203634,HTC New Slim Design AC Adapter TC B250 Including Cable ,,SG$41,,,,HTC,,http://i1.expansys.com/img/b/203634/htc-new-slim-design-ac-adapter-tc-b250-including-cable.jpg,,,,,,,,,
,,,SGD,In Stock Now,,257987,Oregon Scientific WS903 i.relax Aroma Diffuser with Remote,,SG$254,,,,Oregon Scientific,,http://i2.expansys.com/img/b/257987/oregon-scientific-i-relax-aroma-diffuser-with-remote-control.jpg,,,,,,,,,
,,,SGD,In Stock Now,,257986,Oregon Scientific WS909 i.relax ZEN Aroma Diffuser with Remote,,SG$254,,,,Oregon Scientific,,http://i2.expansys.com/img/b/257986/oregon-scientific-i-relax-zen-aroma-diffuser.jpg,,,,,,,,,
,,,SGD,In Stock Now,,247272,Samsung Protective Cover + for Galaxy S4 ,,SG$0,,,,Samsung,,http://i1.expansys.com/img/b/247272/samsung-protective-cover-for-galaxy-s4.jpg,,,,,,,,,
,,,SGD,In Stock Now,,232080,BlackBerry® Microfibre Pocket for Curve 9220/9310/9320 ,,SG$7,,,,BlackBerry,,http://i1.expansys.com/img/b/232080/blackberryreg-microfibre-pocket-for-curve-9320-9310-9320.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,229348,Garmin Premium Heart Rate Monitor (Soft Strap),,SG$105,,,,Garmin,,http://i2.expansys.com/img/b/229348/garmin-premium-heart-rate-monitor-soft-strap.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,256385,Motorola Shell for Motorola Moto G/4G ,,SG$25,,,,Motorola,,http://i2.expansys.com/img/b/256385/motorola-shell-for-motorola-moto-g.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,259752,Garmin Vívofit ,,SG$179,,,,Garmin,,http://i1.expansys.com/img/b/259752/garmin-vivofit.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,265656,Samsung S-View Wireless Charging Cover for Galaxy Note 4 ,,SG$53,,,,Samsung,,http://i2.expansys.com/img/b/265656/samsung-s-view-wireless-charging-cover-for-galaxy-note-4.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,261968,HTC One mini 2 Screen Protector SP R130 ,,SG$21,,,,HTC,,http://i2.expansys.com/img/b/261968/htc-one-mini-2-screen-protector-sp-r130.jpg,,,,,,,,,
,,,SGD,In Stock Now,,275369,Sony Stereo Bluetooth Headset SBH70 ,,SG$89,,,,Sony,,http://i2.expansys.com/img/b/275369/sony-stereo-bluetooth-headset-sbh70.jpg,,,,,,,,,
,,,SGD,In Stock Now,,265951,melkco Poly Jacket TPU Case  for Apple iPhone 6 ,,SG$1,,,,melkco,,http://i1.expansys.com/img/b/265951/melkco-poly-jacket-tpu-case-for-apple-iphone-6.jpg,,,,,,,,,
,,,SGD,In Stock Now,,246892,GolfSense 3D Golf Swing Analyzer ,,SG$179,,,,GolfSense,,http://i1.expansys.com/img/b/246892/golfsense-3d-golf-swing-analyzer.jpg,,,,,,,,,
,,,SGD,In Stock Now,,247273,Samsung Protective Cover + for Galaxy S4 ,,SG$0,,,,Samsung,,http://i1.expansys.com/img/b/247273/samsung-protective-cover-for-galaxy-s4.jpg,,,,,,,,,
,,,SGD,In Stock Now,,275353,Sony Stereo Bluetooth Headset SBH70 ,,SG$89,,,,Sony,,http://i1.expansys.com/img/b/275353/sony-stereo-bluetooth-headset-sbh70.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,204068,HTC Desire Z New Slim Design AC Adapter TC B250 ,,SG$25,,,,HTC,,http://i2.expansys.com/img/b/204068/htc-desire-z-new-slim-design-ac-adapter-tc-b250.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,204070,HTC Desire New Slim Design AC Adapter TC B250 ,,SG$25,,,,HTC,,http://i1.expansys.com/img/b/204070/htc-desire-new-slim-design-ac-adapter-tc-b250.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,256773,Garmin Forerunner 220 GPS Watch with HRM ,,SG$414,,,,Garmin,,http://i1.expansys.com/img/b/256773/garmin-forerunner-220-gps-watch.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,256772,Garmin Forerunner 220 GPS Watch with HRM ,,SG$414,,,,Garmin,,http://i1.expansys.com/img/b/256772/garmin-forerunner-220-gps-watch.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,204071,HTC Legend New Slim Design AC Adapter TC B250 ,,SG$25,,,,HTC,,http://i1.expansys.com/img/b/204071/htc-legend-new-slim-design-ac-adapter-tc-b250.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,204072,HTC Wildfire New Slim Design AC Adapter TC B250 ,,SG$25,,,,HTC,,http://i1.expansys.com/img/b/204072/htc-wildfire-new-slim-design-ac-adapter-tc-b250.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,204073,HTC HD2 New Slim Design AC Adapter TC B250 ,,SG$25,,,,HTC,,http://i1.expansys.com/img/b/204073/htc-hd2-new-slim-design-ac-adapter-tc-b250.jpg,,,,,,,,,
,,,SGD,In Stock Now,,266461,AT Screen Guard for Apple iPhone 6s/6 ,,SG$11,,,,AT,,http://i1.expansys.com/img/b/266461/at-screen-guard-for-apple-iphone-6.jpg,,,,,,,,,
,,,SGD,In Stock Now,,266279,Momax Hello TPU  Case for Apple iPhone 6 ,,SG$1,,,,Momax,,,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,204074,HTC HD mini New Slim Design AC Adapter TC B250 ,,SG$25,,,,HTC,,http://i1.expansys.com/img/b/204074/htc-hd-mini-new-slim-design-ac-adapter-tc-b250.jpg,,,,,,,,,
,,,SGD,In Stock Now,,265679,Motorola Shell for Motorola Moto G (2nd Gen.) ,,SG$6,,,,Motorola,,http://i2.expansys.com/img/b/265679/motorola-shell-for-motorola-moto-g5.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,261960,HTC One mini 2 Flip Case HC V970 ,,SG$43,,,,HTC,,http://i1.expansys.com/img/b/261960/htc-one-mini-2-flip-case-hc-v970.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,264141,CAT® ACTIVE URBAN Rugged Case ,,SG$9,,,,CAT®,,http://i1.expansys.com/img/b/264141/cat-active-urban-rugged-case.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,273071,HUB IT Retractable Cartridge - Nintendo DSi ,,SG$9,,,,HUB IT,,http://i1.expansys.com/img/b/273071/expansys-retractable-cartridge-nintendo-dsi.jpg,,,,,,,,,
,,,SGD,In Stock Now,,266105,Momax Flip Cover  for Apple iPhone 6 ,,SG$5,,,,Momax,,http://i2.expansys.com/img/b/266105/momax-flip-cover-for-apple-iphone-6.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,204066,HTC Desire HD New Slim Design AC Adapter TC B250 ,,SG$25,,,,HTC,,http://i2.expansys.com/img/b/204066/htc-desire-hd-new-slim-design-ac-adapter-tc-b250.jpg,,,,,,,,,
,,,SGD,In Stock Now,,265950,melkco Poly Jacket TPU Case  for Apple iPhone 6 ,,SG$1,,,,melkco,,http://i1.expansys.com/img/b/265950/melkco-poly-jacket-tpu-case-for-apple-iphone-6.jpg,,,,,,,,,
,,,SGD,In Stock Now,,275370,Sony Stereo Bluetooth Headset SBH70 ,,SG$89,,,,Sony,,http://i1.expansys.com/img/b/275370/sony-stereo-bluetooth-headset-sbh70.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,265900,Parrot Upper Body for Jumping Sumo ,,SG$4,,,,Parrot,,http://i1.expansys.com/img/b/265900/parrot-upper-body-for-jumping-sumo.jpg,,,,,,,,,
,,,SGD,In Stock Now,,275371,Sony Stereo Bluetooth Headset SBH70 ,,SG$89,,,,Sony,,http://i1.expansys.com/img/b/275371/sony-stereo-bluetooth-headset-sbh70.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,265906,Parrot Upper Body for Jumping Sumo ,,SG$4,,,,Parrot,,http://i2.expansys.com/img/b/265906/parrot-upper-body-for-jumping-sumo.jpg,,,,,,,,,
,,,,Pre-order to BE FIRST,,276001,ACTON R8 RocketSkates 70min Terminator Chrome,,,,,,ACTON,,http://i1.expansys.com/img/b/276001/acton-r8-rocketskates-70min-terminator-chrome.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,273077,HUB IT Retractable Cartridge - PlayStation Vita ,,SG$9,,,,HUB IT,,http://i2.expansys.com/img/b/273077/expansys-retractable-cartridge-playstation-vita.jpg,,,,,,,,,
